booking_id,hotel_id,room_id,booking_date,check_in,check_out,status,total_amount
12277,3,301,2024-05-13,2024-07-15,2024-07-22,cancelled,1342.83
12278,2,201,2024-06-15,2024-07-07,2024-07-09,cancelled,746.78
12279,1,101,2024-06-04,2024-07-05,2024-07-06,confirmed,285.75
12280,4,401,2024-05-07,2024-08-17,2024-08-18,confirmed,730.09
12281,6,601,2024-05-21,2024-07-02,2024-07-04,confirmed,1284.82
12282,6,601,2024-06-06,2024-07-09,2024-07-15,confirmed,431.55
12283,8,801,2024-06-14,2024-08-01,2024-08-05,confirmed,475.6
12284,5,501,2024-05-14,2024-07-11,2024-07-15,cancelled,1472.83
12285,10,1001,2024-06-18,2024-07-06,2024-07-11,confirmed,1731.31
12286,10,1001,2024-06-24,2024-07-14,2024-07-15,cancelled,1617.53
12287,3,302,2024-06-07,2024-08-19,2024-08-23,confirmed,1568.28
12288,1,101,2024-06-09,2024-07-12,2024-07-18,cancelled,1647.79
12289,6,601,2024-05-20,2024-08-03,2024-08-07,confirmed,444.78
12290,8,801,2024-05-09,2024-07-31,2024-08-05,confirmed,1147.6
12291,1,102,2024-05-26,2024-07-09,2024-07-16,confirmed,821.05
12292,3,302,2024-06-06,2024-07-05,2024-07-10,confirmed,1427.88
12293,6,601,2024-06-11,2024-07-07,2024-07-08,confirmed,178.03
12294,3,302,2024-05-27,2024-07-22,2024-07-23,confirmed,1698.46
12295,3,301,2024-05-02,2024-07-17,2024-07-21,confirmed,206.2
12296,7,701,2024-05-06,2024-07-11,2024-07-14,confirmed,1073.86
12297,1,102,2024-05-07,2024-08-03,2024-08-08,confirmed,772.67
12298,4,401,2024-06-27,2024-08-04,2024-08-10,cancelled,1086.54
12299,10,1001,2024-05-02,2024-07-17,2024-07-23,confirmed,668.06
12300,3,302,2024-06-14,2024-07-13,2024-07-16,cancelled,191.56
12301,1,102,2024-06-17,2024-08-05,2024-08-12,cancelled,1670.34
12302,2,201,2024-05-19,2024-07-04,2024-07-06,confirmed,1467.68
12303,7,701,2024-05-25,2024-08-09,2024-08-15,cancelled,1470.8
12304,3,302,2024-06-08,2024-07-05,2024-07-09,confirmed,1137.26
12305,7,701,2024-06-25,2024-08-05,2024-08-09,cancelled,552.57
12306,4,401,2024-06-28,2024-07-07,2024-07-08,confirmed,475.17
12307,5,501,2024-06-08,2024-07-28,2024-08-01,confirmed,1543.22
12308,1,101,2024-06-16,2024-07-02,2024-07-03,confirmed,1426.92
12309,2,201,2024-06-18,2024-08-04,2024-08-09,cancelled,1256.12
12310,7,701,2024-05-14,2024-07-02,2024-07-07,confirmed,751.98
12311,10,1001,2024-06-06,2024-08-14,2024-08-16,confirmed,819.89
12312,2,201,2024-06-22,2024-07-08,2024-07-12,confirmed,1142.77
12313,5,501,2024-05-04,2024-07-24,2024-07-27,confirmed,836.46
12314,9,901,2024-06-27,2024-07-16,2024-07-18,confirmed,107.18
12315,3,302,2024-06-04,2024-08-17,2024-08-24,cancelled,1446.34
12316,7,701,2024-05-25,2024-07-03,2024-07-10,confirmed,1320.9
12317,3,301,2024-05-09,2024-07-04,2024-07-05,confirmed,839.93
12318,3,301,2024-06-12,2024-07-03,2024-07-06,confirmed,1210.41
12319,6,601,2024-06-15,2024-07-19,2024-07-21,confirmed,908.58
12320,3,302,2024-06-23,2024-08-12,2024-08-13,confirmed,1694.61
12321,1,102,2024-06-17,2024-08-01,2024-08-07,cancelled,700.4
12322,3,302,2024-05-03,2024-07-15,2024-07-19,confirmed,1699.84
12323,1,102,2024-05-12,2024-08-05,2024-08-08,cancelled,507.59
12324,4,401,2024-05-04,2024-07-18,2024-07-21,confirmed,950.89
12325,5,501,2024-06-27,2024-07-23,2024-07-27,confirmed,1153.4
12326,1,102,2024-06-13,2024-07-06,2024-07-08,cancelled,1528.84
12327,3,302,2024-05-28,2024-07-15,2024-07-18,cancelled,450.42
12328,4,401,2024-06-07,2024-08-16,2024-08-23,cancelled,151.33
12329,5,501,2024-06-15,2024-08-14,2024-08-18,confirmed,865.93
12330,6,601,2024-06-23,2024-07-02,2024-07-06,cancelled,552.21
12331,8,801,2024-05-24,2024-07-25,2024-07-28,cancelled,234.48
12332,2,201,2024-06-13,2024-08-09,2024-08-13,confirmed,1565.34
12333,4,401,2024-06-06,2024-07-29,2024-07-30,confirmed,738.65
12334,4,401,2024-05-19,2024-07-28,2024-08-02,confirmed,611.8
12335,1,101,2024-05-27,2024-08-18,2024-08-21,cancelled,1646.19
12336,7,701,2024-05-13,2024-07-22,2024-07-29,cancelled,1475.52
12337,3,302,2024-05-24,2024-07-14,2024-07-21,confirmed,1331.09
12338,6,601,2024-05-22,2024-07-28,2024-08-04,confirmed,1336.98
12339,2,201,2024-05-14,2024-08-18,2024-08-19,cancelled,1036.13
12340,1,101,2024-05-15,2024-08-13,2024-08-16,cancelled,1693.94
12341,2,201,2024-06-01,2024-07-28,2024-08-02,confirmed,1405.01
12342,5,501,2024-06-14,2024-07-11,2024-07-15,confirmed,1787.37
12343,2,201,2024-06-15,2024-07-09,2024-07-10,confirmed,1257.24
12344,10,1001,2024-06-13,2024-07-06,2024-07-08,cancelled,595.86
12345,7,701,2024-05-25,2024-07-26,2024-07-27,confirmed,708.5
12346,10,1001,2024-05-19,2024-07-17,2024-07-24,confirmed,1409.37
12347,7,701,2024-06-30,2024-07-08,2024-07-11,confirmed,638.89
12348,4,401,2024-06-14,2024-07-12,2024-07-16,confirmed,842.24
12349,2,201,2024-06-01,2024-07-03,2024-07-06,confirmed,1533.8
12350,3,301,2024-06-17,2024-07-27,2024-07-28,confirmed,226.03
12351,5,501,2024-05-04,2024-08-09,2024-08-14,confirmed,199.51
12352,1,101,2024-06-19,2024-07-17,2024-07-24,cancelled,533.81
12353,10,1001,2024-05-30,2024-07-09,2024-07-11,confirmed,341.2
12354,8,801,2024-05-22,2024-08-11,2024-08-12,confirmed,1209.37
12355,5,501,2024-06-19,2024-08-13,2024-08-18,cancelled,1081.61
12356,3,302,2024-06-28,2024-08-05,2024-08-11,confirmed,1717.41
12357,8,801,2024-06-14,2024-07-17,2024-07-18,confirmed,1556.31
12358,4,401,2024-06-08,2024-08-04,2024-08-10,confirmed,491.33
12359,10,1001,2024-06-24,2024-07-05,2024-07-10,confirmed,963.87
12360,6,601,2024-06-15,2024-07-14,2024-07-17,confirmed,1507.83
12361,4,401,2024-05-18,2024-07-27,2024-07-28,confirmed,1587.71
12362,3,302,2024-06-21,2024-07-02,2024-07-05,confirmed,706.09
12363,1,101,2024-06-04,2024-08-11,2024-08-14,confirmed,1754.69
12364,9,901,2024-05-22,2024-07-02,2024-07-04,confirmed,587.39
12365,5,501,2024-06-21,2024-08-07,2024-08-08,confirmed,451.63
12366,5,501,2024-06-10,2024-08-02,2024-08-08,cancelled,958.99
12367,6,601,2024-05-24,2024-08-15,2024-08-18,cancelled,737.82
12368,9,901,2024-05-24,2024-07-03,2024-07-09,cancelled,741.66
12369,1,101,2024-05-20,2024-07-06,2024-07-07,cancelled,1786.87
12370,8,801,2024-05-25,2024-08-02,2024-08-07,confirmed,1345.06
12371,6,601,2024-05-27,2024-08-16,2024-08-17,cancelled,992.46
12372,1,102,2024-06-27,2024-08-08,2024-08-12,confirmed,979.77
12373,9,901,2024-06-10,2024-07-18,2024-07-20,cancelled,591.14
12374,3,301,2024-06-15,2024-07-22,2024-07-24,cancelled,1761.48
12375,3,301,2024-06-16,2024-07-30,2024-08-02,cancelled,287.36
12376,5,501,2024-06-15,2024-07-29,2024-08-04,cancelled,790.97
12377,3,301,2024-06-25,2024-07-23,2024-07-28,confirmed,1654.03
12378,4,401,2024-05-20,2024-07-31,2024-08-05,confirmed,1434.58
12379,10,1001,2024-06-16,2024-08-06,2024-08-13,cancelled,304.23
12380,1,101,2024-05-27,2024-07-16,2024-07-23,cancelled,1242.72
12381,5,501,2024-05-19,2024-07-09,2024-07-14,confirmed,580.57
12382,2,201,2024-06-10,2024-07-08,2024-07-09,confirmed,953.59
12383,5,501,2024-06-21,2024-08-06,2024-08-10,confirmed,1411.22
12384,5,501,2024-05-04,2024-07-12,2024-07-16,confirmed,296.55
12385,10,1001,2024-06-14,2024-08-18,2024-08-23,confirmed,893.46
12386,8,801,2024-06-24,2024-07-09,2024-07-16,confirmed,827.73
12387,3,302,2024-05-17,2024-07-11,2024-07-12,confirmed,1572.36
12388,3,302,2024-05-03,2024-07-25,2024-07-29,confirmed,777.96
12389,8,801,2024-05-26,2024-07-16,2024-07-22,confirmed,665.94
12390,9,901,2024-05-09,2024-07-22,2024-07-27,confirmed,274.29
12391,6,601,2024-05-15,2024-07-03,2024-07-04,cancelled,696.98
12392,4,401,2024-06-02,2024-07-27,2024-08-02,confirmed,1517.52
12393,1,101,2024-06-12,2024-08-18,2024-08-22,confirmed,1344.19
12394,7,701,2024-05-15,2024-08-19,2024-08-24,cancelled,1691.62
12395,7,701,2024-06-25,2024-07-10,2024-07-11,confirmed,722.48
12396,8,801,2024-05-20,2024-07-30,2024-08-03,confirmed,392.2
12397,9,901,2024-05-15,2024-08-07,2024-08-10,cancelled,255.7
12398,1,102,2024-06-11,2024-08-01,2024-08-04,confirmed,975.23
12399,2,201,2024-05-28,2024-08-07,2024-08-12,cancelled,819.64
12400,6,601,2024-06-10,2024-07-25,2024-07-28,cancelled,1720.51
12401,8,801,2024-06-28,2024-08-17,2024-08-23,confirmed,977.72
12402,1,102,2024-05-25,2024-08-09,2024-08-12,confirmed,576.99
12403,3,301,2024-06-23,2024-07-19,2024-07-22,confirmed,472.41
12404,9,901,2024-06-20,2024-07-19,2024-07-22,cancelled,1378.43
12405,6,601,2024-05-02,2024-07-15,2024-07-21,confirmed,254.12
12406,3,302,2024-05-26,2024-08-02,2024-08-09,confirmed,1113.25
12407,6,601,2024-06-28,2024-08-04,2024-08-09,cancelled,101.4
12408,1,101,2024-05-08,2024-07-02,2024-07-05,confirmed,1700.49
12409,1,102,2024-05-25,2024-07-28,2024-08-03,confirmed,305.77
12410,6,601,2024-06-01,2024-07-19,2024-07-20,confirmed,1661.8
12411,3,301,2024-06-23,2024-07-29,2024-08-02,confirmed,238.54
12412,3,301,2024-06-22,2024-07-18,2024-07-24,confirmed,1746.03
12413,3,301,2024-05-10,2024-07-06,2024-07-12,cancelled,1333.79
12414,10,1001,2024-06-10,2024-07-11,2024-07-16,confirmed,865.42
12415,2,201,2024-05-14,2024-08-02,2024-08-08,cancelled,1298.64
12416,3,302,2024-06-10,2024-07-03,2024-07-07,confirmed,1295.73
12417,4,401,2024-05-28,2024-07-21,2024-07-23,cancelled,1220.53
12418,5,501,2024-05-05,2024-08-10,2024-08-11,cancelled,1162.66
12419,1,101,2024-06-15,2024-07-09,2024-07-14,confirmed,1702.81
12420,7,701,2024-05-18,2024-07-13,2024-07-16,confirmed,918.51
12421,3,302,2024-06-19,2024-08-16,2024-08-20,confirmed,429.56
12422,2,201,2024-05-05,2024-07-06,2024-07-11,cancelled,1371.55
12423,3,301,2024-06-30,2024-07-28,2024-07-29,confirmed,1135.18
12424,6,601,2024-05-16,2024-07-12,2024-07-13,confirmed,539.86
12425,3,302,2024-06-06,2024-08-10,2024-08-15,confirmed,686.28
12426,1,102,2024-05-28,2024-08-12,2024-08-14,cancelled,1527.58
12427,1,102,2024-05-05,2024-07-19,2024-07-25,confirmed,1452.44
12428,7,701,2024-06-05,2024-08-08,2024-08-11,confirmed,595.16
12429,1,101,2024-06-16,2024-07-08,2024-07-15,cancelled,807.51
12430,2,201,2024-06-02,2024-07-21,2024-07-23,confirmed,288.05
12431,4,401,2024-06-01,2024-07-21,2024-07-27,confirmed,1281.82
12432,3,302,2024-05-16,2024-07-09,2024-07-16,cancelled,1526.61
12433,7,701,2024-05-06,2024-08-01,2024-08-06,confirmed,491.61
12434,10,1001,2024-06-12,2024-07-18,2024-07-23,confirmed,1545.19
12435,4,401,2024-06-04,2024-07-04,2024-07-09,cancelled,537.34
12436,7,701,2024-06-10,2024-07-27,2024-07-31,cancelled,817.09
12437,2,201,2024-06-14,2024-07-04,2024-07-07,confirmed,464.4
12438,3,301,2024-05-21,2024-07-03,2024-07-06,confirmed,468.44
12439,3,301,2024-05-05,2024-07-11,2024-07-16,confirmed,1159.24
12440,3,302,2024-05-22,2024-08-09,2024-08-12,confirmed,1013.0
12441,3,302,2024-05-15,2024-07-02,2024-07-09,confirmed,1424.54
12442,10,1001,2024-06-09,2024-07-23,2024-07-30,cancelled,198.52
12443,7,701,2024-06-27,2024-08-03,2024-08-05,confirmed,429.33
12444,10,1001,2024-06-20,2024-08-04,2024-08-08,cancelled,482.16
12445,6,601,2024-05-10,2024-07-11,2024-07-14,confirmed,458.7
12446,2,201,2024-05-15,2024-07-16,2024-07-17,confirmed,124.25
12447,7,701,2024-05-28,2024-07-07,2024-07-12,confirmed,919.18
12448,1,101,2024-06-20,2024-07-19,2024-07-22,confirmed,1169.96
12449,3,302,2024-05-17,2024-07-16,2024-07-17,confirmed,301.43
12450,5,501,2024-05-11,2024-07-25,2024-07-31,confirmed,1489.29
12451,10,1001,2024-05-05,2024-07-18,2024-07-25,confirmed,216.35
12452,8,801,2024-05-15,2024-08-15,2024-08-22,cancelled,124.46
12453,8,801,2024-05-14,2024-08-04,2024-08-09,cancelled,253.4
12454,7,701,2024-05-24,2024-08-20,2024-08-24,confirmed,1125.73
12455,6,601,2024-06-11,2024-08-20,2024-08-23,confirmed,1361.36
12456,8,801,2024-06-11,2024-07-18,2024-07-22,confirmed,541.9
12457,8,801,2024-05-20,2024-08-06,2024-08-10,confirmed,824.5
12458,7,701,2024-06-16,2024-07-27,2024-08-01,confirmed,576.36
12459,10,1001,2024-05-17,2024-08-04,2024-08-09,confirmed,119.43
12460,1,102,2024-05-30,2024-08-16,2024-08-20,cancelled,1394.22
12461,4,401,2024-05-16,2024-07-07,2024-07-11,confirmed,1757.58
12462,10,1001,2024-06-05,2024-08-19,2024-08-21,confirmed,905.34
12463,3,301,2024-06-24,2024-08-11,2024-08-14,confirmed,1474.55
12464,3,301,2024-06-25,2024-07-07,2024-07-12,confirmed,1568.86
12465,1,102,2024-05-30,2024-08-07,2024-08-09,confirmed,779.46
12466,9,901,2024-05-08,2024-07-31,2024-08-05,cancelled,1058.95
12467,3,301,2024-06-16,2024-07-04,2024-07-11,confirmed,794.28
12468,2,201,2024-05-14,2024-07-22,2024-07-29,confirmed,639.67
12469,4,401,2024-05-25,2024-08-08,2024-08-12,cancelled,548.53
12470,1,102,2024-06-17,2024-08-18,2024-08-23,cancelled,1022.96
12471,10,1001,2024-06-10,2024-08-11,2024-08-13,confirmed,1302.16
12472,1,102,2024-05-29,2024-08-05,2024-08-12,cancelled,1343.55
12473,6,601,2024-05-03,2024-07-07,2024-07-11,confirmed,732.42
12474,7,701,2024-05-13,2024-07-01,2024-07-03,confirmed,297.73
12475,6,601,2024-06-18,2024-07-29,2024-08-05,cancelled,156.8
12476,8,801,2024-06-03,2024-08-01,2024-08-03,confirmed,987.05
12477,3,301,2024-06-22,2024-08-17,2024-08-24,confirmed,772.98
12478,1,102,2024-06-12,2024-07-08,2024-07-12,cancelled,1321.1
12479,1,101,2024-05-05,2024-08-13,2024-08-16,confirmed,1141.82
12480,1,102,2024-06-07,2024-08-06,2024-08-12,confirmed,586.24
12481,5,501,2024-05-18,2024-07-14,2024-07-21,confirmed,1311.75
12482,5,501,2024-05-28,2024-08-08,2024-08-11,confirmed,450.16
12483,4,401,2024-06-09,2024-08-17,2024-08-23,cancelled,1676.61
12484,5,501,2024-06-20,2024-08-03,2024-08-09,cancelled,106.79
12485,6,601,2024-06-04,2024-07-12,2024-07-14,confirmed,1788.56
12486,1,102,2024-06-30,2024-07-20,2024-07-26,confirmed,1276.82
12487,9,901,2024-05-27,2024-07-30,2024-08-02,confirmed,1158.7
12488,8,801,2024-05-23,2024-07-11,2024-07-12,confirmed,1046.16
12489,8,801,2024-06-16,2024-07-23,2024-07-29,confirmed,419.42
12490,6,601,2024-06-12,2024-07-28,2024-08-02,cancelled,718.04
12491,3,301,2024-05-12,2024-07-26,2024-07-29,confirmed,1187.13
12492,9,901,2024-06-18,2024-07-05,2024-07-10,confirmed,1339.43
12493,8,801,2024-06-13,2024-07-12,2024-07-15,confirmed,306.66
12494,7,701,2024-05-28,2024-08-07,2024-08-13,cancelled,654.57
12495,10,1001,2024-05-12,2024-08-07,2024-08-12,confirmed,1470.48
12496,10,1001,2024-05-06,2024-08-09,2024-08-15,cancelled,447.91
12497,1,101,2024-06-30,2024-08-20,2024-08-22,cancelled,246.19
12498,10,1001,2024-05-10,2024-08-09,2024-08-11,confirmed,903.04
12499,10,1001,2024-06-30,2024-07-21,2024-07-22,cancelled,179.24
12500,6,601,2024-05-29,2024-07-29,2024-08-02,confirmed,649.32
12501,3,301,2024-05-29,2024-08-18,2024-08-19,confirmed,762.45
12502,6,601,2024-05-12,2024-07-25,2024-07-31,confirmed,623.11
12503,10,1001,2024-05-28,2024-07-21,2024-07-26,confirmed,1125.2
12504,6,601,2024-06-17,2024-07-11,2024-07-17,cancelled,1306.4
12505,2,201,2024-05-08,2024-07-28,2024-08-02,confirmed,1278.62
12506,8,801,2024-06-14,2024-08-13,2024-08-14,confirmed,834.56
12507,3,301,2024-06-08,2024-07-12,2024-07-13,cancelled,1552.69
12508,9,901,2024-05-12,2024-08-12,2024-08-15,cancelled,455.56
12509,4,401,2024-05-26,2024-07-13,2024-07-17,confirmed,1685.76
12510,3,301,2024-06-30,2024-07-13,2024-07-17,confirmed,423.26
12511,2,201,2024-05-24,2024-07-20,2024-07-23,confirmed,720.76
12512,5,501,2024-06-14,2024-08-02,2024-08-03,confirmed,147.33
12513,2,201,2024-06-13,2024-08-11,2024-08-15,confirmed,1792.71
12514,6,601,2024-05-16,2024-07-17,2024-07-20,confirmed,1750.65
12515,2,201,2024-05-09,2024-07-02,2024-07-09,confirmed,895.08
12516,1,101,2024-05-23,2024-08-10,2024-08-14,confirmed,899.6
12517,10,1001,2024-05-06,2024-08-11,2024-08-18,confirmed,267.65
12518,3,302,2024-06-07,2024-07-02,2024-07-07,cancelled,351.96
12519,9,901,2024-05-14,2024-07-12,2024-07-19,cancelled,231.63
12520,7,701,2024-05-08,2024-07-08,2024-07-09,confirmed,1305.11
12521,6,601,2024-06-10,2024-07-07,2024-07-14,confirmed,1771.62
12522,3,301,2024-06-18,2024-08-11,2024-08-16,cancelled,658.86
12523,10,1001,2024-05-18,2024-07-21,2024-07-27,confirmed,1776.52
12524,8,801,2024-05-15,2024-07-24,2024-07-29,confirmed,1226.29
12525,3,301,2024-06-04,2024-08-12,2024-08-18,confirmed,419.93
12526,4,401,2024-05-13,2024-08-02,2024-08-04,cancelled,233.59
12527,7,701,2024-06-02,2024-07-03,2024-07-06,confirmed,1267.71
12528,3,302,2024-06-04,2024-07-12,2024-07-18,cancelled,1522.74
12529,6,601,2024-06-30,2024-07-20,2024-07-23,confirmed,291.29
12530,8,801,2024-06-01,2024-08-06,2024-08-13,confirmed,1058.18
12531,5,501,2024-06-01,2024-07-06,2024-07-07,cancelled,402.08
12532,6,601,2024-06-25,2024-07-12,2024-07-15,confirmed,1741.46
12533,3,301,2024-05-12,2024-07-11,2024-07-18,confirmed,1180.89
12534,1,102,2024-06-01,2024-07-06,2024-07-12,cancelled,616.31
12535,1,101,2024-05-18,2024-08-11,2024-08-18,confirmed,1382.47
12536,7,701,2024-06-22,2024-07-20,2024-07-21,confirmed,580.9
12537,9,901,2024-06-13,2024-07-09,2024-07-14,confirmed,476.39
12538,2,201,2024-06-18,2024-07-18,2024-07-20,confirmed,594.33
12539,2,201,2024-05-17,2024-07-29,2024-08-01,confirmed,697.31
12540,9,901,2024-06-07,2024-07-23,2024-07-30,confirmed,858.94
12541,3,301,2024-05-21,2024-08-13,2024-08-20,confirmed,1713.93
12542,1,101,2024-05-24,2024-07-25,2024-07-27,confirmed,450.23
12543,5,501,2024-05-17,2024-07-28,2024-07-31,confirmed,1256.25
12544,7,701,2024-06-12,2024-07-14,2024-07-17,confirmed,951.44
12545,8,801,2024-05-08,2024-08-17,2024-08-24,confirmed,967.7
12546,9,901,2024-06-17,2024-07-17,2024-07-19,confirmed,143.78
12547,8,801,2024-06-23,2024-08-03,2024-08-09,confirmed,902.61
12548,3,301,2024-06-01,2024-08-07,2024-08-10,confirmed,736.23
12549,5,501,2024-05-24,2024-07-03,2024-07-06,confirmed,1166.4
12550,6,601,2024-05-06,2024-07-01,2024-07-03,confirmed,662.36
12551,3,302,2024-05-20,2024-07-07,2024-07-09,cancelled,613.73
12552,2,201,2024-06-01,2024-08-04,2024-08-06,cancelled,840.7
12553,9,901,2024-05-22,2024-07-30,2024-08-04,confirmed,833.8
12554,9,901,2024-06-05,2024-07-31,2024-08-07,confirmed,1326.97
12555,8,801,2024-05-23,2024-07-22,2024-07-26,confirmed,603.3
12556,7,701,2024-05-02,2024-07-15,2024-07-22,cancelled,1674.98
12557,10,1001,2024-06-24,2024-07-27,2024-07-31,cancelled,1721.31
12558,1,101,2024-06-05,2024-08-07,2024-08-08,confirmed,374.52
12559,1,101,2024-06-11,2024-08-08,2024-08-14,cancelled,429.37
12560,5,501,2024-05-25,2024-08-18,2024-08-20,confirmed,659.68
12561,5,501,2024-06-27,2024-07-06,2024-07-09,cancelled,331.9
12562,9,901,2024-06-08,2024-07-30,2024-08-03,confirmed,91.44
12563,10,1001,2024-06-21,2024-07-13,2024-07-15,confirmed,227.44
12564,10,1001,2024-06-15,2024-07-14,2024-07-18,confirmed,508.49
12565,2,201,2024-05-18,2024-08-05,2024-08-12,cancelled,98.46
12566,8,801,2024-06-20,2024-07-23,2024-07-24,confirmed,1264.4
12567,3,301,2024-05-17,2024-07-14,2024-07-18,confirmed,1511.6
12568,3,301,2024-05-16,2024-07-16,2024-07-23,cancelled,752.75
12569,7,701,2024-06-10,2024-08-18,2024-08-20,confirmed,649.36
12570,5,501,2024-06-12,2024-08-13,2024-08-19,cancelled,1110.77
12571,4,401,2024-05-27,2024-07-05,2024-07-08,confirmed,1356.13
12572,3,302,2024-05-24,2024-07-02,2024-07-04,cancelled,394.65
12573,8,801,2024-06-15,2024-07-24,2024-07-27,confirmed,1497.74
12574,3,301,2024-05-22,2024-08-08,2024-08-15,confirmed,222.13
12575,8,801,2024-06-16,2024-07-09,2024-07-13,confirmed,451.21
12576,3,301,2024-06-03,2024-07-06,2024-07-09,confirmed,397.59
12577,8,801,2024-06-21,2024-07-19,2024-07-22,confirmed,1494.38
12578,9,901,2024-06-28,2024-07-17,2024-07-21,confirmed,770.95
12579,4,401,2024-05-28,2024-07-07,2024-07-11,cancelled,682.15
12580,2,201,2024-05-15,2024-07-07,2024-07-13,cancelled,1464.07
12581,6,601,2024-06-30,2024-07-11,2024-07-14,confirmed,956.92
12582,1,101,2024-05-18,2024-07-30,2024-07-31,confirmed,1731.46
12583,5,501,2024-06-05,2024-07-28,2024-08-04,confirmed,816.72
12584,7,701,2024-05-14,2024-08-10,2024-08-11,confirmed,1462.14
12585,9,901,2024-06-02,2024-08-02,2024-08-05,cancelled,1307.56
12586,5,501,2024-05-07,2024-08-04,2024-08-07,confirmed,395.82
12587,1,102,2024-06-03,2024-08-04,2024-08-11,confirmed,1243.77
12588,3,301,2024-06-21,2024-07-01,2024-07-04,cancelled,1299.94
12589,10,1001,2024-06-14,2024-07-13,2024-07-18,cancelled,1334.25
12590,5,501,2024-06-01,2024-07-28,2024-07-29,confirmed,158.13
12591,8,801,2024-05-06,2024-08-01,2024-08-05,confirmed,1610.47
12592,1,102,2024-05-18,2024-07-24,2024-07-27,confirmed,1244.24
12593,5,501,2024-05-12,2024-07-02,2024-07-07,confirmed,591.44
12594,5,501,2024-06-04,2024-07-02,2024-07-06,confirmed,1177.53
12595,7,701,2024-05-23,2024-07-08,2024-07-11,cancelled,998.47
12596,2,201,2024-06-05,2024-07-16,2024-07-18,confirmed,251.72
12597,1,102,2024-05-15,2024-07-10,2024-07-16,confirmed,1616.55
12598,3,301,2024-06-08,2024-07-30,2024-08-05,confirmed,1661.11
12599,5,501,2024-05-04,2024-08-16,2024-08-23,confirmed,873.9
12600,6,601,2024-06-26,2024-07-21,2024-07-24,confirmed,1131.99
12601,1,102,2024-05-15,2024-08-10,2024-08-17,cancelled,743.07
12602,3,301,2024-05-15,2024-07-06,2024-07-09,cancelled,1371.25
12603,8,801,2024-06-03,2024-07-26,2024-07-27,confirmed,1366.97
12604,9,901,2024-05-15,2024-08-11,2024-08-17,cancelled,1521.02
12605,6,601,2024-06-03,2024-07-08,2024-07-15,confirmed,536.27
12606,5,501,2024-06-11,2024-08-09,2024-08-14,confirmed,1447.27
12607,2,201,2024-05-17,2024-07-04,2024-07-07,confirmed,458.01
12608,4,401,2024-05-02,2024-07-28,2024-07-31,cancelled,1420.91
12609,5,501,2024-06-13,2024-08-02,2024-08-08,confirmed,771.73
12610,4,401,2024-06-19,2024-08-13,2024-08-16,confirmed,786.28
12611,10,1001,2024-06-29,2024-08-20,2024-08-24,confirmed,559.85
12612,4,401,2024-06-01,2024-08-08,2024-08-15,cancelled,634.05
12613,5,501,2024-06-16,2024-07-15,2024-07-16,confirmed,468.01
12614,6,601,2024-05-22,2024-07-19,2024-07-25,confirmed,1504.13
12615,1,101,2024-05-24,2024-07-27,2024-08-02,confirmed,1015.89
12616,3,302,2024-05-31,2024-08-05,2024-08-06,confirmed,636.59
12617,1,101,2024-05-09,2024-07-29,2024-07-31,confirmed,1359.8
12618,7,701,2024-06-17,2024-08-04,2024-08-10,confirmed,757.0
12619,2,201,2024-06-05,2024-07-03,2024-07-09,cancelled,1744.81
12620,7,701,2024-05-21,2024-08-01,2024-08-06,cancelled,232.09
12621,7,701,2024-05-14,2024-08-03,2024-08-06,confirmed,1373.97
12622,6,601,2024-06-02,2024-08-13,2024-08-17,confirmed,1158.52
12623,6,601,2024-06-20,2024-08-09,2024-08-12,confirmed,800.32
12624,3,302,2024-05-13,2024-07-02,2024-07-09,cancelled,1041.51
12625,10,1001,2024-05-30,2024-07-16,2024-07-20,cancelled,315.2
12626,5,501,2024-05-23,2024-07-08,2024-07-09,confirmed,451.33
12627,10,1001,2024-06-23,2024-08-06,2024-08-09,confirmed,362.09
12628,6,601,2024-05-12,2024-08-17,2024-08-21,confirmed,691.96
12629,6,601,2024-06-17,2024-07-27,2024-08-01,confirmed,1407.55
12630,9,901,2024-05-21,2024-07-07,2024-07-13,cancelled,1732.01
12631,3,301,2024-05-13,2024-08-10,2024-08-13,confirmed,1000.59
12632,2,201,2024-06-16,2024-07-26,2024-07-30,cancelled,579.54
12633,3,302,2024-05-02,2024-07-29,2024-07-31,cancelled,393.74
12634,10,1001,2024-06-12,2024-07-01,2024-07-06,cancelled,1394.62
12635,3,302,2024-05-20,2024-07-12,2024-07-18,cancelled,745.53
12636,1,102,2024-05-20,2024-07-27,2024-07-31,confirmed,1178.27
12637,5,501,2024-05-22,2024-07-15,2024-07-17,confirmed,950.75
12638,4,401,2024-06-25,2024-08-08,2024-08-13,cancelled,1706.79
12639,3,301,2024-06-10,2024-08-09,2024-08-11,confirmed,1159.6
12640,3,302,2024-05-18,2024-07-06,2024-07-09,confirmed,1118.3
12641,7,701,2024-05-11,2024-08-11,2024-08-15,confirmed,1566.48
12642,8,801,2024-05-07,2024-07-11,2024-07-15,confirmed,1585.65
12643,6,601,2024-06-19,2024-07-31,2024-08-06,cancelled,641.86
12644,8,801,2024-06-12,2024-07-05,2024-07-06,confirmed,878.62
12645,1,101,2024-06-15,2024-08-13,2024-08-18,confirmed,503.62
12646,9,901,2024-06-19,2024-07-30,2024-08-04,confirmed,1464.3
12647,6,601,2024-05-08,2024-07-22,2024-07-29,cancelled,362.35
12648,8,801,2024-06-01,2024-08-16,2024-08-17,confirmed,145.27
